Название,Текущая цена,Старая цена,Скидка,Рейтинг,Отзывы,Категория,Ссылка,Скидка_тг,Ценовой_сегмент,Индекс_популярности
"серьги базовая коллекция медицинская сталь, горный хрусталь",445,445,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-meditsinskaja-stal-gornyi-hrustal--115226091/?c=750000000,0,Средний,0
"серьги титан, стразы",538,538,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-titan-strazy-115219032/?c=750000000,0,Средний,0
"серьги конго латунь, без вставок",225,225,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-kongo-latun-bez-vstavok-112236130/?c=750000000,0,Бюджет,0
"apm monaco 86578 размер 17 вес 15 г серебро, цирконий",28500,28500,0%,0,0,all,https://kaspi.kz/shop/p/apm-monaco-86578-razmer-17-ves-15-g-serebro-tsirkonii-147563440/?c=750000000,0,Премиум,0
"30146971_558382183 длина 23 см титан, без вставок",457,457,0%,0,0,all,https://kaspi.kz/shop/p/30146971-558382183-dlina-23-sm-titan-bez-vstavok-116455386/?c=750000000,0,Средний,0
цепь длина 35 см бижутерный сплав страз,199,199,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-35-sm-bizhuternyi-splav-straz-115980053/?c=750000000,0,Бюджет,0
"серьги базовая коллекция нержавеющая сталь, без вставок",370,370,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-nerzhavejuschaja-stal-bez-vstavok-129853560/?c=750000000,0,Бюджет,0
"колье silver 917395 длина 39 см вес 3.4 г серебро, цирконий",1873,1873,0%,0,0,all,https://kaspi.kz/shop/p/kol-e-silver-917395-dlina-39-sm-ves-3-4-g-serebro-tsirkonii-115422321/?c=750000000,0,Премиум,0
цепь длина 40 см бижутерный сплав фианит,244,244,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-40-sm-bizhuternyi-splav-straz-fianit-115077702/?c=750000000,0,Бюджет,0
"modu бижутерный сплав, без вставок",390,390,0%,0,0,all,https://kaspi.kz/shop/p/modu-bizhuternyi-splav-bez-vstavok-139814413/?c=750000000,0,Бюджет,0
"серьги averscom eco ювелирный сплав, перламутр",420,420,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-averscom-eco-juvelirnyi-splav-perlamutr-112580793/?c=750000000,0,Бюджет,0
"медицинская сталь, без вставок",429,429,0%,0,0,all,https://kaspi.kz/shop/p/meditsinskaja-stal-bez-vstavok-110028852/?c=750000000,0,Бюджет,0
"длина 41 см титан, без вставок",490,490,0%,0,0,all,https://kaspi.kz/shop/p/dlina-41-sm-titan-bez-vstavok-112799290/?c=750000000,0,Средний,0
"серьги базовая коллекция пластик, нержавеющая сталь, без вставок",155,155,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-plastik-nerzhavejuschaja-stal-bez-vstavok-120054550/?c=750000000,0,Бюджет,0
"кольцо размер регулируемый бижутерный сплав, пластик",233,233,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-razmer-reguliruemyi-bizhuternyi-splav-plastik-118454506/?c=750000000,0,Бюджет,0
цепь 30331037_811634466 длина 50 см нержавеющая сталь без вставок,800,800,0%,0,0,all,https://kaspi.kz/shop/p/tsep-30331037-811634466-dlina-50-sm-nerzhavejuschaja-stal-bez-vstavok-154298887/?c=750000000,0,Средний,0
цепь larey 08532200987 длина 40 см бижутерный сплав страз,890,890,0%,0,0,all,https://kaspi.kz/shop/p/tsep-larey-08532200987-dlina-40-sm-bizhuternyi-splav-straz-116088277/?c=750000000,0,Средний,0
"кольцо размер регулируемый бижутерный сплав, цирконий",949,949,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-razmer-reguliruemyi-bizhuternyi-splav-tsirkonii-107579372/?c=750000000,0,Средний,0
цепь 30257872_modu2 длина 45 см бижутерный сплав без вставок,850,850,0%,0,0,all,https://kaspi.kz/shop/p/tsep-30257872-modu2-dlina-45-sm-bizhuternyi-splav-bez-vstavok-142366535/?c=750000000,0,Средний,0
цепь larey 8764368865566 длина 60 см сталь эмаль,890,890,0%,0,0,all,https://kaspi.kz/shop/p/tsep-larey-8764368865566-dlina-60-sm-stal-emal--115169244/?c=750000000,0,Средний,0
"серьги chengse базовая коллекция бижутерный сплав, медицинская сталь, без вставок",168,168,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-chengse-bazovaja-kollektsija-bizhuternyi-splav-meditsinskaja-stal-bez-vstavok-114980290/?c=750000000,0,Бюджет,0
"комплект larey бижутерный сплав, без вставок",1690,1690,0%,0,0,all,https://kaspi.kz/shop/p/komplekt-larey-bizhuternyi-splav-bez-vstavok-144497007/?c=750000000,0,Премиум,0
"серьги базовая коллекция бижутерный сплав, бисер, искусственный жемчуг",280,280,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-bizhuternyi-splav-biser-iskusstvennyi-zhemchug-114427173/?c=750000000,0,Бюджет,0
цепь длина 60 см бижутерный сплав без вставок,297,297,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-60-sm-bizhuternyi-splav-bez-vstavok-114857990/?c=750000000,0,Бюджет,0
"пусеты xuping jewelry трендовое украшение нержавеющая сталь, медицинская сталь, искусственный жемчуг",307,307,0%,0,0,all,https://kaspi.kz/shop/p/pusety-xuping-jewelry-trendovoe-ukrashenie-nerzhavejuschaja-stal-meditsinskaja-stal-iskusstvennyi-zhemchug-113768629/?c=750000000,0,Бюджет,0
четки электронные пластик,94,94,0%,0,0,all,https://kaspi.kz/shop/p/chetki-elektronnye-plastik-116726272/?c=750000000,0,Бюджет,0
"колье золото россии 8362000_145690 длина 43 см вес 2 г серебро, фианит",985,985,0%,0,0,all,https://kaspi.kz/shop/p/kol-e-zoloto-rossii-8362000-145690-dlina-43-sm-ves-2-g-serebro-fianit-114128311/?c=750000000,0,Средний,0
"конго серьги набор 4 штуки бижутерный сплав, медицинская сталь, синтетический циркон",949,949,0%,0,0,all,https://kaspi.kz/shop/p/kongo-ser-gi-nabor-4-shtuki-bizhuternyi-splav-meditsinskaja-stal-sinteticheskii-tsirkon-145145616/?c=750000000,0,Средний,0
"конго fashion jewelry базовая коллекция титан, стразы",540,540,0%,0,0,all,https://kaspi.kz/shop/p/kongo-fashion-jewelry-bazovaja-kollektsija-titan-strazy-116403009/?c=750000000,0,Средний,0
"4245006_lara 08010a длина 18 см бижутерный сплав, без вставок",958,958,0%,0,0,all,https://kaspi.kz/shop/p/4245006-lara-08010a-dlina-18-sm-bizhuternyi-splav-bez-vstavok-129416301/?c=750000000,0,Средний,0
"брошь бижутерный сплав, кристаллы",250,250,0%,0,0,all,https://kaspi.kz/shop/p/brosh-bizhuternyi-splav-kristally-129275949/?c=750000000,0,Бюджет,0
"серьги larey secret spark бижутерный сплав, эмаль, стразы",890,890,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-larey-secret-spark-bizhuternyi-splav-emal-strazy-145264762/?c=750000000,0,Средний,0
"серьги larey цветы бижутерный сплав, эмаль",799,799,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-larey-tsvety-bizhuternyi-splav-emal--132450139/?c=750000000,0,Средний,0
"брошь larey жемчужная ветвь бижутерный сплав, жемчуг, стразы",1570,1570,0%,0,0,all,https://kaspi.kz/shop/p/brosh-larey-zhemchuzhnaja-vetv-bizhuternyi-splav-zhemchug-strazy-145263921/?c=750000000,0,Премиум,0
"серьги базовая коллекция титан, медицинская сталь, без вставок",409,409,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-titan-meditsinskaja-stal-bez-vstavok-116320801/?c=750000000,0,Бюджет,0
"серьги larey pearlline 2 в 1 бижутерный сплав, стразы, искусственный жемчуг",890,890,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-larey-pearlline-2-v-1-bizhuternyi-splav-strazy-iskusstvennyi-zhemchug-146875777/?c=750000000,0,Средний,0
"конго xuping jewelry базовая коллекция медицинская сталь, без вставок",293,293,0%,0,0,all,https://kaspi.kz/shop/p/kongo-xuping-jewelry-bazovaja-kollektsija-meditsinskaja-stal-bez-vstavok-112554563/?c=750000000,0,Бюджет,0
"larey нить001 длина 17 см текстиль, ювелирный сплав, пластик",690,690,0%,0,0,all,https://kaspi.kz/shop/p/larey-nit-001-dlina-17-sm-tekstil-juvelirnyi-splav-plastik-121012768/?c=750000000,0,Средний,0
"premium jewellery медицинская сталь, кристаллы swarovski",440,440,0%,0,0,all,https://kaspi.kz/shop/p/premium-jewellery-meditsinskaja-stal-kristally-swarovski-108794639/?c=750000000,0,Средний,0
"серьги остров творчества altynjan национальные казахские карлыгаш этно медицинская сталь, искусственный жемчуг",1290,1290,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-ostrov-tvorchestva-altynjan-natsional-nye-kazahskie-karlygash-etno-meditsinskaja-stal-iskusstvennyi-zhemchug-145312230/?c=750000000,0,Премиум,0
"брошь бижутерный сплав, стразы",317,317,0%,0,0,all,https://kaspi.kz/shop/p/brosh-bazovaja-kollektsija-bizhuternyi-splav-strazy-124353240/?c=750000000,0,Бюджет,0
цепь длина 56 см нержавеющая сталь без вставок,258,258,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-56-sm-nerzhavejuschaja-stal-bez-vstavok-120926986/?c=750000000,0,Бюджет,0
"базовая коллекция длина 100 см нержавеющая сталь, без вставок",999,999,0%,0,0,all,https://kaspi.kz/shop/p/bazovaja-kollektsija-dlina-100-sm-nerzhavejuschaja-stal-bez-vstavok-115939797/?c=750000000,0,Премиум,0
цепь длина 50 см бижутерный сплав страз,363,363,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-50-sm-bizhuternyi-splav-bez-vstavok-119060720/?c=750000000,0,Бюджет,0
"набор kazyna весна - лето 2023 бижутерный сплав, титан, ювелирный сплав, медицинская сталь, искусственный жемчуг, кристалл",484,484,0%,0,0,all,https://kaspi.kz/shop/p/nabor-kazyna-vesna---leto-2023-bizhuternyi-splav-titan-juvelirnyi-splav-meditsinskaja-stal-iskusstvennyi-zhemchug-kristall-110728321/?c=750000000,0,Средний,0
"серьги montie montie бижутерный сплав, стразы",250,250,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-montie-montie-bizhuternyi-splav-strazy-140232652/?c=750000000,0,Бюджет,0
"серьги fashion jewelry n титан, без вставок",263,263,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-fashion-jewelry-n-titan-bez-vstavok-108048593/?c=750000000,0,Бюджет,0
"кольцо 30278460_square размер регулируемый бижутерный сплав, без вставок",750,750,0%,0,0,all,https://kaspi.kz/shop/p/kol-tso-30278460-square-razmer-reguliruemyi-bizhuternyi-splav-bez-vstavok-141863574/?c=750000000,0,Средний,0
"серьги медицинская сталь, аметист",275,275,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-meditsinskaja-stal-ametist-117366134/?c=750000000,0,Бюджет,0
"серьги медицинская сталь, перламутр",655,655,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-meditsinskaja-stal-perlamutr-115256707/?c=750000000,0,Средний,0
"17302227_579508 длина 16 см медицинская сталь, цирконий",461,461,0%,0,0,all,https://kaspi.kz/shop/p/17302227-579508-dlina-16-sm-meditsinskaja-stal-tsirkonii-115042516/?c=750000000,0,Средний,0
"серьги-цепочки базовая коллекция медицинская сталь, без вставок",386,386,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-tsepochki-bazovaja-kollektsija-meditsinskaja-stal-bez-vstavok-113565013/?c=750000000,0,Бюджет,0
"латунь, перламутр, стекло, муранское стекло",5000,5000,0%,0,0,all,https://kaspi.kz/shop/p/latun-perlamutr-steklo-muranskoe-steklo-144764529/?c=750000000,0,Премиум,0
"парные браслеты длина 19 см бижутерный сплав, нержавеющая сталь, без вставок",418,418,0%,0,0,all,https://kaspi.kz/shop/p/parnye-braslety-dlina-19-sm-bizhuternyi-splav-nerzhavejuschaja-stal-bez-vstavok-133949535/?c=750000000,0,Бюджет,0
"18558306_703188 длина 21 см натуральная кожа, без вставок",607,607,0%,0,0,all,https://kaspi.kz/shop/p/18558306-703188-dlina-21-sm-natural-naja-kozha-bez-vstavok-111973748/?c=750000000,0,Средний,0
"цепь длина 45 см нержавеющая сталь, стекло стекло",194,194,0%,0,0,all,https://kaspi.kz/shop/p/tsep-dlina-45-sm-steklo-nerzhavejuschaja-stal-steklo-112925274/?c=750000000,0,Бюджет,0
"larey нержавеющая сталь, без вставок",1970,1970,0%,0,0,all,https://kaspi.kz/shop/p/larey-nerzhavejuschaja-stal-bez-vstavok-144419507/?c=750000000,0,Премиум,0
"серьги базовая коллекция бижутерный сплав, стразы",271,271,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-bazovaja-kollektsija-bizhuternyi-splav-strazy-115138725/?c=750000000,0,Бюджет,0
"серьги larey pearl bloom бижутерный сплав, искусственный жемчуг",999,999,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-larey-pearl-bloom-bizhuternyi-splav-iskusstvennyi-zhemchug-145388340/?c=750000000,0,Премиум,0
цепь larey ип ишмурзина длина 45 см бижутерный сплав страз,890,890,0%,0,0,all,https://kaspi.kz/shop/p/tsep-larey-ip-ishmurzina-dlina-45-sm-bizhuternyi-splav-straz-134506125/?c=750000000,0,Средний,0
"золото shy33343 длина 20 см нержавеющая сталь, титан, искусственный камень",524,524,0%,0,0,all,https://kaspi.kz/shop/p/zoloto-shy33343-dlina-20-sm-nerzhavejuschaja-stal-titan-iskusstvennyi-kamen--119214053/?c=750000000,0,Средний,0
"серьги larey жемчужная роскошь бижутерный сплав, стразы, искусственный жемчуг",890,890,0%,0,0,all,https://kaspi.kz/shop/p/ser-gi-larey-zhemchuzhnaja-roskosh-bizhuternyi-splav-strazy-iskusstvennyi-zhemchug-142766603/?c=750000000,0,Средний,0
